age_years,sqft,rooms,bedrooms,bathrooms,pool,garage,zip_median_income,dist_transit_ft,trust_score,house_value
44.5,1640,3,2,1,0,0,42436,2086,5,583579
42.1,2234,6,4,2,1,0,121406,3262,8,974140
59.1,1375,5,3,2,0,0,41037,2111,6,737606
66.4,1200,3,2,1,0,0,68113,1032,7,1003561
75.2,1861,4,3,1,0,0,69565,1647,7,709741
33.2,3417,8,5,3,0,0,60408,1544,7,1032257
27.8,1249,3,2,1,0,0,42632,345,7,852785
49.6,2009,5,3,2,0,0,51870,1853,5,910651
22.9,890,3,2,1,0,0,48755,2249,4,436475
39.1,1572,3,1,1,0,0,48077,3727,5,672523
52.4,1663,4,3,1,0,0,75979,693,7,1027942
32.4,1364,3,2,1,0,0,69370,3595,6,337300
51.1,2449,5,3,2,0,0,117277,2052,9,872789
29.2,4738,10,5,3,0,1,67429,3992,6,1500000
30.9,5000,10,5,3,1,1,64589,2055,6,1500000
28.9,3668,8,5,3,0,0,54267,1853,6,1204413
10.3,2185,4,2,1,0,0,67724,2557,7,958236
22.4,1726,5,3,2,0,0,40000,1970,5,825333
26.1,2111,4,2,2,0,0,87837,637,9,1017637
8.0,1487,3,2,1,0,0,45175,2513,4,640334
31.6,2495,6,4,2,0,0,42028,908,5,1176857
28.7,1041,4,2,2,0,0,43596,5350,4,748918
19.8,1469,3,2,1,0,0,127036,3108,9,804686
47.8,1717,5,3,2,0,1,51703,1408,7,863719
23.2,1461,3,2,1,0,0,51932,2281,5,745619
112.3,994,2,1,1,0,0,40000,10000,2,501850
21.2,1659,5,3,2,0,0,63273,1360,8,995468
17.3,3461,7,4,3,0,1,79113,1877,8,1365036
49.5,1272,3,2,1,0,1,74032,3212,7,789256
35.2,3030,7,4,3,0,1,70405,937,7,1302146
22.7,2872,8,5,3,0,1,104455,1132,8,1303831
104.3,2049,5,3,2,0,0,70396,4120,6,934537
103.8,1311,3,2,1,0,0,85131,2661,8,1035522
40.7,1325,3,1,1,0,1,61333,2500,8,1026466
18.9,2079,5,3,2,0,1,46395,1611,6,564975
65.2,926,2,1,1,0,0,40000,1587,5,447386
32.4,2682,6,4,2,0,1,64647,4604,7,1205779
15.4,1761,4,2,1,0,0,50400,903,5,1016804
28.6,2217,6,4,2,0,1,40000,1130,5,734934
21.5,1193,3,2,1,0,1,58524,2501,5,533801
34.5,2219,5,3,2,0,0,63444,1707,7,1122972
60.5,2767,7,4,3,0,1,108757,3229,9,964847
78.7,1615,3,2,1,0,0,40000,3302,5,720593
45.3,3656,8,5,3,0,1,118677,4042,8,1500000
31.9,1819,5,3,2,0,1,40000,1809,5,698274
25.0,3548,8,5,3,0,0,66286,992,7,876742
39.2,3191,8,5,3,0,0,95624,845,7,1450573
11.0,1749,3,2,1,0,1,68174,2905,8,1055383
19.0,4205,8,5,3,0,0,42532,1315,6,1213984
65.2,2081,5,3,2,0,0,71382,1624,5,749497
26.9,1618,3,2,1,0,0,56755,2468,7,824723
14.3,932,3,2,1,0,1,85618,1559,8,656510
21.6,1217,5,3,2,0,0,82859,1823,7,843279
52.3,1937,5,3,2,0,1,52757,1365,7,619089
41.4,2509,5,3,1,0,0,58661,1976,6,607800
23.6,2575,7,4,3,0,0,77864,1658,8,1066119
28.3,1576,4,2,1,0,0,41042,2030,4,885148
37.8,1920,7,4,3,0,1,43951,3781,5,1104207
30.2,2712,6,4,2,0,1,66209,3558,7,1079947
52.3,2411,6,4,2,0,0,48257,1301,6,901803
19.1,3029,8,5,3,0,1,76824,5649,5,896451
17.4,1987,5,3,2,0,0,179681,1683,10,1036023
52.2,1990,5,3,2,0,0,68190,929,8,836610
43.8,1458,3,2,1,0,0,84788,725,8,678124
12.5,1938,4,3,1,0,1,79939,5546,7,1127049
17.5,1075,3,1,1,0,0,63449,727,5,466433
16.9,2420,4,3,1,0,1,40000,2190,6,994517
103.7,2420,6,3,3,0,0,40000,2787,6,977038
22.0,1258,3,2,1,0,0,59687,1375,7,553835
35.4,1146,4,2,2,0,0,68459,800,8,654746
62.6,1570,4,2,2,0,1,83078,5065,7,834990
43.0,1054,2,1,1,0,0,47118,745,8,670332
17.5,2133,4,3,1,0,0,88723,1244,7,870742
39.5,1353,5,3,2,0,0,90617,796,9,553321
28.7,2077,6,4,2,0,0,57427,1859,6,644837
68.8,1185,3,2,1,0,0,60792,2251,6,824568
26.3,1626,5,3,2,0,0,112113,2344,10,770700
34.2,2383,6,4,2,0,1,62630,1709,6,1346214
82.8,1023,3,2,1,0,0,88176,1073,9,895939
30.2,2612,5,3,2,0,1,95481,414,9,1228629
34.0,1851,3,2,1,0,1,49722,4927,5,687750
30.4,2735,7,5,2,0,1,56219,1472,5,1183414
53.6,2725,6,4,2,0,1,40000,2178,6,1236139
17.6,1097,4,2,2,0,0,125707,1475,10,743526
34.2,2413,5,3,2,0,1,116932,688,8,1314751
32.7,2987,8,5,3,0,0,71055,2414,8,1049186
26.3,1524,3,2,1,0,0,70213,723,8,748499
94.7,2546,6,4,2,0,1,40000,1148,5,901556
57.9,1598,3,2,1,0,0,67130,2742,6,861009
22.5,1833,5,2,1,0,0,72473,2132,7,972428
9.0,2983,7,4,3,0,1,91909,1811,9,1389178
63.6,1875,5,3,2,0,0,64734,640,6,981067
43.1,2692,6,4,2,0,1,40000,2175,5,661444
39.4,1463,3,2,1,0,1,54817,569,7,795887
48.3,1903,5,3,2,0,1,56284,1435,7,747161
38.9,1037,3,1,1,0,1,47095,1601,5,382500
33.3,2252,8,5,3,0,1,40000,2094,5,860323
41.1,1304,4,2,2,0,0,71085,1493,6,774351
40.5,2496,5,3,2,0,1,71254,1309,6,797989
16.7,2551,6,4,2,0,0,40000,2208,5,773765
36.1,3950,10,5,3,0,1,43059,3580,4,1087793
54.5,1811,5,3,2,0,0,58198,526,7,753603
26.0,1842,3,2,1,0,0,50479,1843,5,627813
17.9,2713,6,4,2,0,1,40000,903,6,1010757
37.7,1092,4,2,1,0,1,44341,1030,5,888154
57.4,1768,4,2,2,0,0,109459,1426,8,839202
40.3,2123,5,3,1,0,0,56643,504,8,1041985
9.2,2432,8,5,3,0,0,44241,4493,7,994570
57.7,1991,5,3,2,0,0,62883,2701,5,745710
44.1,2069,6,3,2,0,1,62089,715,5,1081978
56.3,1440,3,2,1,0,0,62925,1804,5,906850
22.9,2073,6,4,2,0,0,51251,2415,5,675536
24.7,2212,5,3,2,0,1,52036,2275,7,1117910
23.2,2127,6,4,2,0,0,61469,1391,7,702773
67.9,1732,5,3,2,0,0,49545,2160,5,569569
40.1,2380,6,4,2,0,0,82797,1931,6,829352
61.5,2244,5,3,2,0,0,52479,1434,7,870914
34.3,1081,3,2,1,1,0,55911,1826,7,605258
20.9,1728,5,3,2,0,1,82907,4093,7,930525
52.4,2136,5,3,2,0,0,76145,4121,8,769074
32.0,2022,5,2,1,0,0,60402,3377,6,550622
51.7,1936,5,3,2,0,0,47966,1868,5,768102
24.1,3527,8,5,3,0,1,75344,585,7,957136
26.1,2446,5,3,2,0,1,74900,5717,6,1372766
33.7,2319,6,4,2,0,0,60699,3110,7,912918
18.2,2317,5,3,1,0,1,96191,3796,7,1235299
40.6,944,2,1,1,0,0,44249,1642,5,374144
42.9,2125,6,4,2,0,1,52943,6084,5,970389
44.4,2851,9,5,4,0,0,63794,1141,6,1103489
21.2,1677,3,2,1,0,0,79834,6114,6,975955
21.0,1337,3,2,1,0,0,51432,638,8,765311
85.5,2257,6,3,2,0,1,40734,1705,5,799587
32.0,1440,3,2,1,0,0,50214,750,5,787430
11.3,4607,9,5,3,0,1,85651,2953,6,1500000
36.9,1239,3,2,1,0,0,43500,1334,5,679370
44.3,2320,5,3,2,0,0,40000,5444,4,1051116
34.5,2462,6,4,2,0,0,55869,3331,3,781312
22.3,1440,4,1,1,0,0,72384,1212,7,912200
22.9,1845,5,3,2,0,0,40000,2335,6,658090
54.4,1673,3,2,1,0,1,50339,782,6,867355
51.8,2950,7,4,3,0,1,48733,2813,7,935100
73.3,1360,4,2,2,0,0,52187,832,7,821519
52.0,1431,3,2,1,0,0,84746,2019,7,941593
31.2,2189,5,3,2,0,1,83380,1826,7,943970
25.9,2701,7,4,3,0,1,45288,1227,5,954289
47.8,1228,3,2,1,0,1,67233,3054,6,621961
54.6,1093,4,2,2,0,0,86215,1340,7,531454
41.3,1897,4,2,2,0,0,54292,1155,6,862419
48.1,2453,5,3,1,0,1,84246,1351,7,1224303
48.8,2276,7,4,3,0,1,49409,5016,4,862482
38.1,1482,3,2,1,0,0,78785,1484,6,665126
52.4,1959,6,3,3,0,1,51241,1079,7,827837
61.5,2686,6,4,2,0,0,40000,2305,5,1129216
9.2,2254,5,2,1,0,0,91664,455,8,940635
48.7,1277,2,1,1,0,1,104742,995,8,909726
71.1,3869,9,5,4,0,1,40000,682,6,1491022
42.0,2807,6,3,2,0,0,71992,3261,6,1146286
11.3,1783,5,3,2,0,0,48488,1883,6,1293121
20.7,3980,8,5,3,0,1,66357,1861,6,1171854
22.0,2818,7,4,3,0,1,40000,2980,5,1321775
20.6,2495,6,4,2,0,0,141668,1969,10,1248456
41.1,1861,3,2,1,0,0,59548,3181,7,986368
56.9,2590,5,3,1,0,1,49583,2356,5,1318750
24.5,2163,6,4,2,0,0,41271,833,5,1017567
55.7,2812,7,4,3,0,0,64753,3847,7,1397023
50.4,2566,6,4,2,0,0,49857,727,8,1184438
58.3,1648,5,3,2,0,0,78865,1618,9,758595
28.7,1924,5,2,2,0,0,45500,2299,5,1028658
30.6,2334,5,3,2,0,0,71047,2127,6,900199
36.0,3991,8,5,3,1,1,45431,3059,5,1500000
49.3,1424,5,3,2,0,1,40000,1873,4,543020
29.2,2802,8,5,3,0,1,51001,1538,7,1353878
97.3,3564,9,5,4,0,1,57350,1479,7,1216889
28.1,2404,5,3,2,0,1,70583,1316,8,1247782
22.8,3526,8,5,3,0,1,78162,3121,8,1260070
113.1,1541,3,2,1,0,1,75827,768,9,805487
38.2,1321,3,1,1,0,0,50889,1317,4,900872
37.8,2087,5,3,2,0,1,76745,2044,8,1219487
52.8,2704,8,5,3,0,0,79136,4259,7,1002091
34.4,2430,5,3,2,0,1,65111,1281,6,1092049
45.9,4195,9,5,3,0,1,40741,2852,5,1407188
39.9,2665,6,4,2,0,0,71282,1712,5,917267
41.9,2261,5,3,2,0,0,45625,1625,5,1049150
35.3,5000,10,5,3,0,1,40000,1764,4,1486292
27.8,2293,7,4,3,0,1,63249,2549,6,996483
64.1,2172,5,3,2,0,0,41573,624,4,624825
31.5,1534,4,2,2,0,0,49035,2722,4,787190
56.9,1822,3,2,1,0,1,45714,1340,6,911804
55.0,825,3,2,1,0,0,62924,1059,7,584883
46.5,2726,7,4,3,0,0,55400,1035,6,1190450
32.4,639,2,1,1,0,0,45940,5145,6,565618
50.2,1587,4,2,1,0,0,97975,731,7,825574
63.6,1820,5,3,2,0,0,40000,830,6,810089
32.0,2219,5,3,2,0,1,63792,1917,5,972708
27.5,1567,3,2,1,0,1,45448,2865,6,681298
87.7,1768,4,2,1,0,0,59216,2644,6,787344
30.1,2769,5,3,2,0,1,95022,443,7,1210635
40.7,4254,9,5,3,0,1,40000,1387,4,1500000
42.1,2090,5,3,2,0,0,75109,872,6,924541
36.3,2277,5,3,2,0,0,50613,809,5,996576
43.3,3664,7,5,2,0,1,61244,4428,5,1237093
26.6,2521,5,3,2,0,0,54240,2025,6,878900
62.4,2718,6,3,1,0,0,55596,2584,7,1300604
38.9,1377,3,2,1,0,1,71389,2059,8,1037267
86.4,1212,3,2,1,0,0,55579,471,7,742794
24.6,1271,3,2,1,0,0,43542,2770,6,969728
39.5,1914,5,3,2,0,1,75304,3547,7,1182027
50.2,2241,6,4,2,0,1,83878,1758,7,889204
47.5,4062,8,5,3,0,1,106873,2381,6,1353904
23.3,3257,8,5,3,0,1,40000,1001,6,1500000
33.3,2456,6,4,2,0,0,118889,7200,6,776322
33.8,1268,3,2,1,0,0,76508,712,8,1212811
70.3,1763,4,2,2,0,0,49967,2144,6,844786
15.9,1053,3,2,1,0,0,42540,4421,3,599562
15.7,2026,5,3,2,0,0,60342,3327,5,1059306
75.4,2190,5,3,2,0,0,62072,827,6,811846
85.2,1120,2,1,1,0,0,40762,2512,6,536228
61.0,1551,3,2,1,0,0,84912,8915,5,612986
41.4,1341,4,2,1,0,1,98126,1191,8,809885
11.5,1737,3,2,1,0,0,47316,644,6,798429
14.7,3041,7,4,3,0,1,115917,3307,8,1394010
39.1,1151,3,2,1,0,0,71628,1304,7,926401
32.1,1498,5,3,2,0,0,100620,3091,8,738327
59.9,2317,5,3,2,0,0,57963,1995,4,872336
21.9,1171,3,2,1,0,0,45245,1601,7,880451
50.9,1386,3,2,1,0,0,63070,1810,7,761021
93.9,1587,5,3,2,0,0,73072,2088,6,696811
32.7,2955,5,3,1,0,1,61206,2432,8,1100013
56.2,1873,5,3,2,0,0,52063,972,7,1101582
52.0,1199,3,2,1,0,0,53819,491,5,788055
83.9,2111,5,3,2,0,0,61256,6987,5,1184504
27.3,1969,5,2,2,0,0,66172,6078,6,915645
54.0,1568,3,2,1,0,1,50909,2008,8,826541
32.3,1913,6,2,1,0,1,92005,4466,8,1054413
90.8,1882,5,3,2,0,0,77450,1469,8,1079658
36.9,3694,8,5,3,0,1,73785,2457,7,1271982
41.8,1722,5,3,2,0,1,53536,2476,5,807779
47.8,2306,5,3,2,0,0,61966,468,8,1224081
53.3,3703,8,5,3,0,1,65949,3960,6,1280093
29.7,5000,9,5,2,0,1,90153,1293,8,1500000
30.8,1902,5,3,2,0,1,62868,1840,6,717551
23.3,705,2,1,1,0,0,54960,971,5,488307
31.3,1549,3,2,1,0,0,81127,655,9,1081401
47.6,1613,5,3,2,0,0,112167,680,8,895446
17.6,1418,4,2,1,0,0,87313,882,9,910988
51.5,2115,7,4,3,0,0,56336,842,7,1157908
25.9,1616,4,2,2,0,0,56610,376,7,919209
24.8,1439,3,1,1,0,0,81459,1145,7,812507
21.2,2077,4,2,1,0,1,78585,1314,7,1011017
21.7,1948,7,4,3,0,0,90290,1931,8,604204
35.1,2432,6,4,2,0,0,53891,1569,7,1091678
37.4,1388,2,1,1,0,0,70341,941,6,363373
26.9,2065,6,4,2,0,1,76948,2761,7,1013426
13.8,4609,9,5,3,1,1,67979,1712,6,1500000
33.0,3879,8,5,3,0,0,112316,629,9,1465653
32.6,1407,3,2,1,0,0,136848,1694,10,988441
34.1,2489,5,3,2,0,1,67919,1032,6,1200706
30.0,2053,5,3,2,0,0,57347,1943,5,948502
28.9,1594,5,3,2,0,0,50196,3211,5,919900
23.2,1718,3,2,1,0,1,81563,8115,5,840383
27.6,3704,8,5,3,0,1,40000,690,7,1196206
26.3,1196,3,2,1,0,0,65770,1332,7,760520
17.7,1963,5,3,2,0,0,44397,2361,5,1061370
67.3,1754,3,2,1,0,0,135163,2906,9,861783
45.5,4225,8,5,3,0,1,58162,732,7,1333898
8.4,1925,5,3,2,0,1,58112,840,6,800600
25.7,1772,3,2,1,0,0,70690,1290,8,848065
32.3,3069,6,3,2,0,1,57477,3047,4,1277514
43.3,2729,5,3,2,0,1,40000,979,5,910370
13.0,936,3,2,1,0,0,47094,997,5,397934
55.1,2379,4,2,1,0,0,65897,2383,8,1246867
20.6,908,2,1,1,0,0,79926,2504,6,429003
39.5,1004,2,1,1,0,1,100569,1076,10,546610
31.7,1858,5,3,2,0,0,44984,3184,5,812427
19.9,1658,4,2,2,0,1,70681,1490,7,606058
22.9,1950,4,1,1,0,1,68389,2948,6,1058815
7.0,1796,4,2,1,0,0,62361,1463,8,882646
60.2,1627,5,3,2,0,0,42343,2336,7,659643
53.8,2640,6,4,2,0,1,71017,3320,6,1386522
42.5,1775,5,2,1,0,0,60612,1852,7,796543
41.9,2095,5,3,2,0,0,44216,1479,6,1084361
36.7,1232,2,1,1,0,1,76772,3870,6,616796
53.4,3346,8,5,3,0,1,82895,2797,9,1336473
21.1,1200,3,1,1,0,0,50288,1102,7,716754
54.8,1068,3,1,1,0,0,51187,2468,5,441741
21.1,2117,5,3,2,0,0,50625,587,6,722507
46.7,2245,4,3,1,0,0,65540,1099,6,764673
78.9,3646,7,4,3,0,1,40841,3199,5,1216553
25.1,3341,7,4,2,1,1,57507,1463,7,1419794
30.4,1495,5,3,2,0,0,40000,1365,5,635516
11.6,3025,7,4,3,0,1,79804,1612,8,1248617
16.8,2419,5,3,2,0,0,83097,1997,7,944775
29.1,2137,5,3,2,0,1,41758,1590,7,799701
26.8,2114,4,3,1,0,1,78434,3586,5,666840
19.8,1986,4,2,1,0,1,55073,631,6,575863
45.3,1897,6,2,1,0,0,106229,963,10,1109534
33.9,1392,4,2,1,0,1,77612,3468,8,1066624
6.6,1843,3,2,1,0,0,40000,2027,7,853027
112.2,2550,6,4,2,0,1,66442,1998,6,954902
57.5,2798,7,4,3,0,1,43707,3671,5,1285851
22.3,2120,5,3,2,0,0,45060,1424,7,871708
34.7,2816,6,4,2,0,0,55407,1246,6,1202308
74.0,2267,5,3,1,0,1,40000,2116,6,864518
78.3,1259,3,2,1,0,0,58406,718,6,594608
13.4,1264,4,2,2,0,0,40000,2703,6,779790
8.5,1307,4,2,1,0,0,79751,2287,5,559948
19.3,2065,5,3,2,0,0,71986,1720,7,628319
65.8,5000,9,5,3,0,1,73395,2328,6,1500000
37.2,1342,3,2,1,0,0,71044,1150,8,750529
13.8,3216,8,4,3,0,0,42268,948,6,1004258
21.6,1770,4,2,1,0,1,57414,3104,6,1089973
32.4,3948,8,5,3,0,1,106348,1834,9,1500000
45.4,1087,2,1,1,0,0,60222,2122,7,730731
22.6,1330,3,2,1,0,0,62192,848,6,625031
18.6,2189,5,3,2,0,1,62827,1336,6,1093569
26.1,2159,5,3,2,0,1,48505,3914,7,990544
76.2,1984,6,3,3,0,0,47678,1623,7,1018324
48.1,1609,3,2,1,0,0,93545,2310,7,718840
56.3,2734,6,3,2,0,1,48306,2891,5,1274509
18.3,1549,3,2,1,0,0,79541,3397,8,827478
47.5,1571,3,2,1,0,0,56457,3138,4,691399
49.2,2872,7,4,3,0,1,42282,3765,4,1068137
47.1,1245,3,2,1,0,0,51940,1241,5,927384
39.3,2293,5,3,2,0,0,66072,872,8,1027378
72.0,1537,3,2,1,0,0,95217,1662,8,689446
35.7,2609,6,4,2,0,1,161656,890,10,1077624
16.3,1137,2,1,1,0,0,67782,827,7,620234
70.6,2610,7,4,3,0,0,71723,1389,7,946122
95.4,3084,7,4,3,0,1,43861,1672,5,1118075
84.1,2915,7,4,2,0,1,56768,381,6,1195234
67.8,2157,5,3,2,0,0,101491,1180,9,845556
50.4,1586,4,3,1,0,0,71575,1035,7,653373
28.3,1997,6,4,2,0,0,40000,1840,5,817867
43.1,1313,3,2,1,0,0,49181,2300,6,791579
57.7,2046,5,3,2,0,1,50141,4347,6,673140
21.6,2344,6,4,2,0,1,82719,1577,8,1088811
24.6,3662,7,4,2,0,1,64021,4859,5,1085946
15.6,1572,3,2,1,0,0,69649,1498,7,810433
35.2,2212,5,3,2,0,0,73827,945,6,784079
35.5,2810,6,4,2,0,0,79244,1338,8,1422777
52.1,2425,5,3,2,0,0,40000,263,6,944557
32.4,2776,6,4,2,0,0,47204,1359,5,1333961
18.1,1679,5,3,2,0,0,40000,818,6,1077128
77.6,1716,5,3,2,0,1,68560,929,6,772610
23.3,2484,7,4,3,0,0,40000,3227,6,958018
31.9,2049,3,2,1,0,1,76028,2513,7,1200823
41.6,3318,6,4,2,0,0,82577,940,8,1381960
35.0,1908,4,3,1,0,0,96742,2380,7,663053
17.6,3832,8,5,3,0,1,81793,6210,4,1024658
74.6,1014,3,2,1,0,0,86526,1264,8,679739
34.5,1710,6,4,2,0,0,43778,1045,5,752854
18.7,1973,5,3,2,0,1,53615,2141,7,918524
34.5,1122,2,1,1,0,0,43246,1456,4,459648
9.2,1757,4,3,1,0,0,95344,2052,7,1134286
25.4,1816,5,3,2,0,0,107006,2291,10,941104
26.7,2038,5,3,2,0,0,72045,1708,6,1019435
42.2,1345,3,2,1,0,0,53515,1736,7,678370
55.9,1533,4,2,1,0,0,40000,734,5,732025
33.8,2449,6,3,2,0,0,47290,1246,5,923902
52.7,2268,5,3,2,0,0,110278,1268,10,1191681
22.8,1547,3,2,1,0,0,67518,1069,7,768803
56.0,1022,3,2,1,0,0,48419,2618,5,745985
29.0,1205,4,2,2,0,0,57218,1883,7,752090
33.8,2063,5,3,2,0,0,40000,4841,4,1072861
25.2,1095,3,2,1,0,0,63017,2757,6,908579
36.7,2248,6,4,2,0,0,40000,2558,6,1288171
62.5,5000,10,5,3,0,1,58849,1103,7,1460406
12.8,1995,5,3,2,0,0,40000,3179,4,945031
83.5,2069,5,3,2,0,0,56078,2707,6,1110057
29.8,2804,7,4,3,0,1,107815,3076,8,1136088
56.3,2022,4,2,1,0,0,42498,487,7,720544
14.3,3448,7,5,2,0,1,66956,1224,7,1173292
24.4,1863,4,2,1,0,0,64997,1017,6,978191
43.7,2644,5,3,1,0,1,56542,1105,5,701442
14.7,1629,3,2,1,0,0,63020,4021,5,682264
46.7,2909,8,5,3,0,1,40000,2430,5,932616
55.2,1963,5,3,2,0,1,44340,1455,6,866828
53.8,4265,8,5,3,0,0,65340,2580,6,1361022
25.7,2141,7,4,3,0,0,56126,1622,6,850575
47.1,1487,4,2,2,0,0,58926,1236,6,830521
60.7,2765,6,4,2,0,0,69181,1364,8,1191704
59.1,1201,3,2,1,0,0,40000,7555,3,685118
27.0,1844,4,2,1,0,0,62004,607,6,522012
39.4,1080,3,2,1,0,0,56809,2544,6,728532
49.9,1049,2,1,1,0,0,136807,5029,8,825019
78.4,2360,5,3,2,0,0,89430,999,8,1003848
16.1,1722,4,2,2,0,0,77842,3841,6,1003202
65.2,2129,5,3,2,0,0,40000,3316,5,581789
30.5,3565,8,5,3,1,1,41796,1014,4,1500000
45.3,1163,4,2,2,0,0,56783,1048,7,500896
68.6,2582,4,2,1,0,1,67733,1286,6,742908
56.8,1121,4,2,2,0,0,53930,1752,7,460304
63.2,1891,4,1,1,0,1,63060,2331,6,877238
19.6,1621,3,2,1,0,0,51140,1740,4,579625
52.4,1688,3,2,1,0,0,80504,1850,7,750582
59.3,1763,5,2,2,0,0,52079,2034,6,736925
31.1,1418,5,3,2,0,0,55466,5018,6,891554
27.7,2047,6,3,3,0,1,66206,2594,7,1137372
31.8,2272,6,3,2,1,0,57084,1837,5,856487
21.8,1873,5,2,1,0,0,132887,894,10,940519
35.3,2359,5,3,2,0,1,40000,1926,5,961853
21.8,1443,3,2,1,0,1,94281,4747,6,885031
55.6,1448,3,2,1,0,0,40000,3899,4,544796
25.2,4372,9,5,3,0,1,78587,2579,6,1332453
39.3,2250,5,3,2,0,0,62621,1991,6,1067571
50.6,1858,5,3,2,0,1,42561,1069,7,891337
48.7,1005,2,1,1,0,0,73385,1635,9,748360
38.6,1549,4,2,1,0,1,59144,1822,7,568711
32.3,2974,8,5,3,0,1,65934,1133,5,1006768
32.7,1921,5,3,2,0,0,40122,1547,4,815068
20.7,1678,3,2,1,0,1,68200,865,6,868193
21.2,2653,6,4,2,0,0,72571,1022,7,1331180
37.7,4188,8,5,3,0,1,52187,2206,6,1328737
23.8,1280,3,2,1,0,0,74846,582,8,890602
44.0,2292,5,3,2,0,1,40000,2117,4,988675
60.0,2996,6,4,2,0,1,50502,1363,6,1179493
44.0,1542,4,1,1,0,0,64160,907,8,788756
65.7,1214,4,2,2,0,0,40000,3172,6,254111
60.4,1251,3,2,1,0,0,40000,836,6,634347
26.1,997,3,2,1,0,0,40000,2504,5,629944
44.9,2611,7,4,3,1,1,70012,1714,6,1211168
54.4,1457,3,2,1,0,0,63876,1205,7,1089507
42.4,3006,8,5,3,0,0,58364,1142,7,914213
66.9,2274,5,3,2,0,1,86729,3294,6,1141222
54.1,1161,4,2,2,0,0,57109,1629,7,969152
42.3,2842,6,3,2,0,1,51011,1970,5,1017073
34.1,3948,9,5,3,0,1,40000,1277,6,1500000
48.2,1264,3,2,1,0,0,62828,3971,6,702158
36.9,1073,2,1,1,0,0,64006,1088,6,269179
24.4,1406,4,2,1,0,0,94900,1894,7,987796
20.7,2078,5,3,2,0,0,71051,3105,6,758589
14.0,2789,6,4,2,0,1,86319,1056,9,1327574
28.7,1653,5,3,2,0,0,64174,5083,5,886848
44.8,2019,5,3,2,0,0,47099,3331,6,753809
23.2,3601,9,4,3,0,0,52981,2180,6,1176560
18.0,2927,6,4,2,0,0,47909,1885,6,1451642
30.5,2538,6,4,2,0,1,50050,2129,6,1053664
27.8,1313,3,2,1,0,0,43271,1844,5,907887
32.9,1835,5,3,2,0,0,52518,1839,6,817679
20.1,1265,4,2,2,0,1,105592,3002,9,1065796
65.5,1849,5,3,2,0,0,91492,1399,8,807992
31.4,4771,10,5,2,0,1,67513,476,6,1500000
37.4,2663,7,4,3,0,1,81859,2177,5,1155457
23.9,1526,3,2,1,0,1,66094,2255,5,891760
36.2,2183,6,4,2,0,0,53214,1495,6,835381
28.2,2378,7,4,3,0,1,40000,1919,5,1031312
41.4,3708,9,5,4,0,0,50032,1007,6,1096741
63.9,1472,3,2,1,0,0,66597,846,6,628318
22.3,2318,5,3,2,0,1,66090,3327,7,949530
67.5,1803,5,2,1,0,1,42659,6368,6,847643
28.3,2086,5,3,2,0,0,57522,1498,6,906801
34.5,1665,4,2,1,0,0,65711,2213,7,722140
46.0,1411,3,2,1,0,0,125399,563,10,990147
21.5,1130,3,2,1,0,0,120580,1289,8,409311
39.1,1634,3,2,1,0,0,72761,1412,8,806444
36.4,1452,3,2,1,0,1,93834,2551,7,816653
47.1,1584,4,2,1,0,0,84367,2922,6,729083
9.9,1587,3,1,1,0,1,58154,3640,4,889083
75.6,2443,5,3,2,0,0,40000,1668,6,752229
32.5,2131,5,3,2,0,1,126786,5525,7,1211455
25.2,1684,4,2,1,0,0,67964,1836,8,794654
46.7,1281,3,1,1,0,1,40232,2015,5,795293
24.4,1764,4,2,1,0,1,67411,4005,5,865846
86.5,1526,5,3,2,0,0,50822,1203,6,273592
25.8,3791,9,5,3,0,1,74060,3515,6,1444571
30.9,936,3,2,1,0,0,51131,2502,6,582712
22.3,1930,5,3,2,0,1,120025,983,10,942551
28.2,972,3,1,1,0,0,112186,1466,9,942549
26.7,2224,5,3,2,0,1,87930,2728,6,945171
50.3,1736,4,3,1,0,1,70304,1815,7,1156280
48.1,3759,8,5,3,0,1,61544,1869,6,1391602
24.4,1545,4,2,1,0,0,90761,3958,6,759774
110.6,1753,5,3,2,0,0,50161,899,6,702897
72.3,2095,4,2,1,0,0,70660,2497,8,888764
58.9,1350,3,2,1,0,0,81954,2285,7,640940
20.3,1386,5,3,2,0,0,96468,6417,6,827806
38.8,3647,8,5,3,0,0,70084,3148,7,1308443
14.6,1900,3,2,1,0,1,44895,2165,6,989793
32.1,2112,4,3,1,0,0,96140,1387,7,1000161
25.1,1441,4,2,2,0,1,46375,2346,5,667260
39.3,2310,7,4,3,0,0,57271,1104,6,406110
62.5,2282,5,3,2,0,1,61204,1829,7,1083736
51.1,2366,7,4,3,0,1,45005,735,8,1077797
28.9,2909,6,4,2,0,1,140853,1138,10,1268672
36.6,1301,3,2,1,0,0,55878,1007,6,567098
34.5,1129,2,1,1,0,0,43322,2470,6,710528
42.7,1984,3,2,1,0,0,50993,3104,5,890815
96.4,1726,3,2,1,0,1,54655,1082,6,770547
57.7,2655,7,4,3,0,0,81712,4538,6,747572
33.3,1778,4,2,1,0,1,71968,645,7,989510
50.0,1937,6,4,2,0,0,40000,257,6,677517
67.6,2032,5,3,2,0,0,90189,1923,8,717892
69.3,2286,5,3,2,0,1,58591,1491,7,906716
27.2,2203,3,2,1,0,1,59197,256,6,1061225
45.9,1829,3,2,1,0,0,44227,2958,4,654016
